,Stromal cell (c34),Endothelial cell (c17),Principal cells of cortical collecting duct (c81),Dendritic cell (c33),Macrophage (c25),Osteoblast (c68),NK cell (c63),Macrophage (c27),Dendritic cell (c90),Smooth muscle cell (c53),Neutrophil (c12),Stromal cell (c30),Dendritic cell (c85),Stromal cell (c28),B cell (c72),Muscle cell (c49),Myocyte (c2),Monocyte (c26),T cell (c3),Mast cell (c83),Trophoblast stem cell (c9),MSC (Cultured) (c5),MEF (Cultured) (c93),Trophoblast progenitor cell (c50),T cell (c8),B cell (c24),Testicular cell (c7),Leydig cell (c71),Stromal cell (c32),Gastric mucosa cell (c69),Stomach epithelial cell (c16),Endocrine cell (c74),Epithelial cell (c46),Mast cell (c75),Neuron (c4),Erythroid progenitor (c35),Erythroblast (c20),Macrophage (c91),NK/T cell (c59),T cell (c15),Intestinal epithelial cell (c31),B cell (c56),Prostate gland cell (c10),Urothelium (c44),Placenta endodermal cell (c77),Spongiotrophoblast (c78),Myeloid progenitor cell (c38),Hepatocyte (c94),Erythroblast (c14),Myocyte (c51),Proliferating Myocyte (c1),Microglia (c66),Cycling cell (c55),Monocyte (c13),Endothelial cell (c62),Stromal cell (c45),Epithelial cell (c67),Myoblast (c42),Pancreatic acinar cell (c70),Stromal cell (c23),Luteal cell (c54),Cumulus cell (c40),Adipocyte (c43),Neutrophil (c64),Chondrocyte (c22),Osteoblast (c52),Chondrocyte (c11),Neutrophil (c87),Oligodendrocyte (c19),Astrocyte (c89),Proliferative neuron (c21),Cardiac muscle cell (c65),Cartilage cell (c95),Endothelial Cell (c48),Muscle cell (c88),Secretory alveoli cell (c18),Epithelial cell (c60),Alveolar type II cell (c36),Eosinophil (c82),Clara Cell (c79),Macrophage (c41),Hepatocyte (c92),Renal tubular cell (c57),Proximal tubule brush border cell (c37),Intercalated cells of collecting duct (c80),mESC (c6),Oligodendrocyte (c84)
Rps17,0.774230168866184,1.09261582692884,1.06910917779684,0.732260178150844,1.05834372577438,1.02110094234582,0.746788288131463,0.871688186647869,1.05283307810107,0.986612298435963,1.19132007233273,1.06426683840021,0.51641874824586,0.924090641238549,1.08793382485165,1.04423824522573,1.05734077046191,0.82580912986108,0.764172249856481,0.890760687264731,1.20967559726885,1.16852755587924,1.23608131576259,1.17365980738211,1.10876546679983,0.778480298069324,1.54494637752408,1.15366344696541,0.586767695435225,1.15661027099865,0.928350087643683,1.12843967908825,1.11599346973254,0.977418267610381,0.984716902974499,1.19254623731903,1.06743876828253,0.618532175567979,0.903072230900841,0.505941837621977,0.981793702300181,1.24346826825091,0.65276555689701,0.845714066732612,1.23564012474833,1.36183416652301,1.16960319333863,0.912519771261711,1.12553636263615,1.11046429579452,1.1460433227276,0.813081579185112,1.0805005240751,1.15392576668604,1.08621860149355,1.08879748366804,1.13495024875622,1.09904226317067,1.21379777564501,1.14166905954546,1.03792553560286,1.22157369310752,1.49631917477548,1.0743962607115,1.16685869025894,1.14206459282742,1.21050421206057,1.38086278725978,0.929026682510533,1.0724731881703,1.11219658826182,1.49003355042431,1.11100376775191,0.786640445318489,0.753343663350188,1.1284046692607,0.955172184107107,0.991495747873937,1.01473314469704,1.17315387413605,0.888133548970697,0.96611593391207,1.53275139184824,1.53663533773456,1.74718350200496,1.28716258935013,1.20525931336742
Rps18,2.09053497942387,1.04232806920408,1.57762529101826,1.03331031185252,0.909366679025245,1.22749368601146,1.46746509765693,0.9928992658563,1.05283307810107,0.836909565291778,1.2368896925859,1.36128444849104,0.959865282065675,0.902662452456206,0.974045435473236,1.32799863795011,0.843518020612258,1.06599060030542,1.28874573311379,1.11438261712199,0.418438402342532,0.251750497479628,0.58909660503286,0.824059013693823,1.34798131724208,1.17872868917241,0.932248138234919,1.44321035130183,0.694765292921826,1.45605629585267,1.30103602203429,1.1396865861888,0.856082326854507,1.18526008313673,0.864079998255852,1.35713156597826,1.41082516289107,1.09432615677412,1.32559696496318,1.21155518340794,1.11189271369897,1.13180546822489,0.797028791258262,1.1496537865524,0.955351150763886,0.745561110153422,1.21967794779349,1.22885995863244,1.41379689734844,0.926121930567316,0.740087922306382,0.7317734212666,0.77381953700229,1.25567673120039,1.18983813913603,1.11644948325326,1.35520315091211,1.02339389960178,1.00773443233783,0.953429261185379,1.22304652291479,1.11495368408582,1.2856650224148,0.882887561672293,1.25852542700721,1.00495343768575,1.40284380260664,1.29686870044349,0.79219329516402,1.26746831329217,1.11470153553268,0.986777185711466,1.04337745145397,0.943301889937002,1.41188223780786,0.396887159533074,0.841936987943782,1.03451725862931,1.22450970826422,1.20043652237177,0.986815054411886,1.14813777653318,0.896968863839439,0.804904224527627,0.887912927248425,0.978481586992257,0.529583637691746
Rps19,2.57868596565915,1.7143553769804,1.93756892537679,1.82755139988312,1.65492601705484,2.47671292398773,1.74424677088048,1.79409590289359,1.49310872894334,1.6481558049017,1.70271247739602,1.73158490817437,2.99747403873141,1.61782825306691,1.67236108613559,1.96362191765273,1.79840205677121,1.641981348871,1.99826058858107,1.39018299727927,1.17646261392957,0.963227605770572,1.25310722920285,1.739905108356,1.62188346599846,2.1937450604042,0.666411755066368,1.73954351120863,1.52005174644243,1.47601936417627,1.38627631313309,1.46959586113819,1.59358019477091,1.85653297382317,1.59226179661781,1.62772100462141,1.85196691229771,1.92696562388486,1.26162314959458,2.47689285369231,1.74120886186057,1.84406235771124,1.34747999754446,1.64280735874228,1.62646559551538,1.88760558524392,1.90355602291993,1.82503954252342,1.76880478233762,1.60792407564211,1.47635916990795,1.40030716415214,1.62916186803659,1.85246608924657,1.88659020259406,1.7247934741281,1.58322968490879,1.72992106878292,1.42832947552645,1.43519552478491,1.99161062192332,1.87678554342032,1.50006746930147,1.51259413139444,1.57473361982693,1.55973845849019,1.67282506273094,1.65972315548985,1.05145655539952,1.33246668833279,1.84865108589464,1.38148805999605,1.68099700512028,1.72994233525549,2.31100146794976,0.968871595330739,1.42409911410111,3.43971985992996,1.87823202263635,2.26445980356493,1.71322058057619,1.26015121814618,1.4124682108736,1.80818888419136,1.22207370632041,1.05174683694949,1.18699780861943
Rps2,1.8544061302682,1.30900557228992,2.09379977943879,1.13513609236926,1.68728302268361,1.56695543546153,1.26379556453017,1.33246221824871,0.870980091883614,1.45995808323472,1.31790235081374,1.76434012124981,1.13948919449902,1.48122354957947,1.14188095666247,1.75080162310945,1.53303275115423,1.08304051950363,1.3375592551469,1.54299131601506,1.25621896167628,1.30558534380095,1.27694350801921,1.59547543683227,1.30552050378858,1.29502088743367,0.522568780612152,1.60608048499107,1.38606542228793,2.02001297599441,2.04320336859376,1.36837369723326,1.48230573672626,1.5082574991574,1.10172016598475,1.94433854365231,2.42524407772379,1.81991197811348,0.975972625158075,1.03539338507617,1.78810501713222,1.78443659070705,1.06918496388303,1.23156661884426,1.05009671943468,1.25409412170315,1.77121560043207,1.87370726365738,2.37026442219533,1.60968811741462,1.381636243143,1.13831421085916,1.5838714269077,1.73250968255195,1.50784292707328,1.78355397324669,1.48476368159204,1.22321976563281,1.71766499181392,1.35915515426092,1.34195382375373,1.35097575533897,1.99484234673224,1.3535445338873,1.51166017711023,1.26490984743412,1.73952631523224,1.71347937105228,0.739980555255482,0.714982125446864,1.15227574459558,1.40862443260312,2.06743309825138,0.793306889770341,1.46896917305497,1.35408560311284,1.1909678278825,1.11555777888944,1.36598692555371,1.22771917060749,0.956662372193745,1.96023522822739,1.90734758402639,2.59520634817392,2.13862898606072,0.908563480434087,1.0409057706355
Rps20,1.1925642117213,1.15509455622324,1.00631050116407,1.16347022260001,1.1392362398463,1.18404258208185,1.21157260731818,1.21039148599625,0.976263399693721,0.998018220961234,1.09077757685353,1.09313583975484,1.22368790345215,1.36872555847217,1.1238985793922,0.737777021083397,1.20275296790431,0.903645717505078,1.18458730229664,1.02866087734337,1.93493870284095,1.45525932977404,1.74345353628222,1.2566731232579,1.3820695759301,1.12058259004177,1.70517652628321,0.882213224150022,1.38086767695435,0.984428806707591,0.962958927638684,1.04971132938442,1.33610571885737,1.22739018087855,0.952014127598962,1.11978464428182,1.01151939159718,0.927798263351969,0.961094993677007,1.8405204341245,1.30704123079716,1.20769280804839,1.08862469049909,1.15899472356814,1.36591528167068,0.943802792621962,1.14957329155668,1.07068986494707,1.03458392929182,0.962284786903754,1.32473309299848,0.831150058722559,1.36259527167795,1.18584763790622,1.24700753921464,1.35149147972763,0.992433665008292,1.06906838326601,1.19262688420934,1.13688330196003,0.866671288913541,0.841113404504467,0.842616609442704,1.11334718254999,0.995298926069515,1.0604319397662,0.986402120323413,0.940733772342427,0.766987144863347,1.13747156321092,1.02452343378172,0.927570554568778,0.792193990918752,1.63327889070364,1.51586201272223,1.01945525291829,1.31219609671618,0.988494247123562,1.21475265879598,1.17315387413605,1.48570488747567,1.13413609633156,1.02068870712764,0.843929883898664,1.12659919801413,2.11483677097357,0.511322132943755
Rps21,0.687384702710373,1.45072561678697,0.860801372380836,0.997007207494378,1.06778118574944,1.28180756592347,1.0705706228458,1.14935611987002,0.928407350689127,1.35017607892898,1.01627486437613,1.01319091292665,1.18439517260735,1.43033160122141,1.1089132650003,1.25989614369626,1.08120491665049,1.02744295690077,1.20624400573387,1.01375274868622,1.67849832127574,1.61410873251175,1.39953008478905,1.6933366628647,0.819912327390813,1.10138873207632,1.20172611569345,1.42963784016106,1.78455923119571,1.28761790687229,1.13408041428063,1.5445752418085,1.2394512625996,1.04763509718009,1.20782250386983,1.11955217912835,1.03098761903578,0.951587962412276,1.3077438071859,1.28723712601849,0.965153131074754,1.07326380607532,1.55517812928441,1.59706071848571,1.55540641901228,1.62471987588347,1.05586196536258,1.24102688891593,1.09399640591191,1.14839119390347,1.27060570627565,1.31899900623363,1.16202331810712,1.06988146511413,1.39350412691607,1.2443399813349,1.31374378109453,1.24605700746492,0.965392649466493,1.28736879047953,2.00894404770159,1.31589139339594,0.904838298574149,1.36652817450013,1.28501627294822,1.31008519912819,1.0834542072962,1.08856336513909,2.61063699542688,2.27494312642184,1.14726585005386,1.19646733767515,1.16896918172157,0.463317889403687,1.18965095416735,1.1556420233463,1.73050023313129,1.38869434717359,1.16596741145478,1.23681338668607,0.438584468627505,0.812097451694203,2.18228056911128,1.39354125337409,1.81401565781936,1.7232209932834,1.69831994156318
Rps23,1.70285227756492,1.37808774451787,1.45509128783237,1.28831748392924,1.19249047827699,1.34426852782228,1.56842948160011,1.34105874868903,1.42611026033691,1.2731861018834,1.45895117540687,1.52839155248607,1.41453831041257,1.15176514705095,0.974045435473236,1.16625521409722,1.04174952828538,1.55524915121054,1.50084392391966,1.35663970780068,0.943971730554589,0.944303308693516,1.12711546974495,1.01100770066613,1.44306961779288,1.34865078469008,1.34556909014767,1.17402221367657,1.53564498244317,1.04182262813794,1.01583354429771,1.20716802879208,1.01040456793834,1.52510953825413,1.04866899704222,1.44151641668914,1.45680331705458,1.51064589032949,1.77192590939522,1.14295835882902,1.00145983193023,1.41150452071724,0.755079907507827,1.33551448204504,0.880344242232837,1.16359248405447,1.44501434284038,1.14369144664801,1.38739135218396,1.11840248377082,0.966659611601303,1.28286204715873,0.943335188084732,1.51603949334005,1.64362025225998,1.62628322560575,1.49512852404643,1.30315011204522,0.978095184327895,1.14964532218784,1.23656659502184,1.38332627089684,1.16347062086751,1.2594131394443,1.29342606531045,1.15316029324351,1.22215046249731,1.60596693992743,1.19009038205322,1.16997075073123,1.2073845845545,1.24333925399645,1.0723601584388,0.696643445218493,1.24266025118252,0.797665369649806,0.792646373143276,1.41670835417709,1.49282856864084,1.16405965805748,0.773005125955977,0.658078969476337,1.36435493848374,1.45533188071157,1.06931449303036,0.931621579405398,1.55222790357925
Rps24,0.890024123740599,1.49898154591679,1.0078421762039,1.95062777807293,1.44460548046783,1.19218966406865,1.88698952059325,1.86458745250417,1.9333843797856,1.41861161408061,1.55587703435805,1.38349137260998,1.84114510244176,2.04505276691488,2.19085296409519,1.43298998325814,1.49357736278911,1.63012053551572,1.80644407242277,1.63989415228653,1.39923813483116,1.30443841670538,1.43698709435761,1.72438229319223,1.65716780393869,1.63147792706334,2.55821998871106,1.42285158459068,1.71525596008132,1.28262713979139,1.21643663537985,1.5445752418085,1.66018242513341,1.76665543197394,1.53921062767527,1.29413350938694,1.25590777859241,1.21327465207565,1.46247117458901,3.05658432900712,1.41671772296474,1.35621517313155,1.7413902473961,1.37647089819097,1.84359085705262,2.09877607309085,1.53228748631886,1.35052926146733,1.20438625444677,1.4332839401637,1.67656110669688,1.56292347998916,1.55281512441931,1.44172138690555,1.64004716475506,1.48802322767965,1.45885157545605,1.2803128702131,1.37893072884322,1.52718842059365,1.45635443389031,1.47445448373589,1.2451834415341,1.64243053752272,1.51544458367323,1.27521299782049,1.30932088243287,1.29350893697084,2.12811926109971,2.04744881377966,1.53052278249543,1.13232682060391,1.70997971210511,3.25989133695544,2.17745881585386,1.76653696498054,1.86638246852728,1.34167083541771,1.53673529124793,1.41869770825755,2.702776787917,2.04424530943713,1.07223864183105,0.892711958112459,0.735153713958373,1.36451879235066,1.15047479912345
Rps25,0.816801475805307,0.919910396358963,0.802597720867541,0.979298376100161,1.04283932724392,0.820139586671374,0.873864150680639,1.07542595808332,1.1676875957121,0.970929154963715,1.26148282097649,0.920477004730075,0.898119562166713,0.831681577114694,0.809206977162381,0.959110127408416,0.853700056319385,1.02002994855372,0.830861146155248,0.823674108307555,1.24221076462162,0.96647723254138,1.31099533489972,1.11831759679825,1.03640267204105,1.02348424974596,1.50944083319677,1.04282127264913,1.02568841249307,0.913310375804761,0.946936316529887,1.15468246232286,0.879636774177828,0.915627457589035,0.89096894689796,1.07305914843365,0.97838198319105,1.27274889972642,0.971509335713754,0.867604908054491,0.81236243164129,1.10145053229548,0.705969019214635,1.05887903965587,0.860605582093087,1.3704533701086,1.0107946863532,1.08285679523056,0.886786225107273,1.03990262489416,0.949658060643491,1.28286204715873,0.88122258310796,1.24295786063609,1.09336477650338,1.07497148387543,0.948383084577114,1.00198398538416,0.890588833060464,0.983739059226409,1.17000624003328,1.01972470166901,0.988050437051142,0.977018956115295,1.05374698298699,1.09926689122251,1.12086337536571,1.18263674237334,1.1540815959094,0.779980500487488,0.926830490218181,1.13479376356819,1.16896918172157,0.566647778407386,0.893002772793998,1.07392996108949,0.567508159595018,1.03351675837919,1.14645331251829,1.13677700982175,0.69077053808832,0.96611593391207,1.11347858959379,1.21467364792351,1.07886194386099,0.974762538771078,1.27830533235939
Rps26,1.70909606924933,1.97341352283521,1.86864354858473,1.99401441498876,2.5872122417338,2.06392743665644,1.66591233506249,1.90585079861768,1.71324655436447,2.08015512054634,1.79023508137432,2.43665474895072,1.73449340443447,1.94460813199764,1.96607324821675,2.61910842484606,3.067020068156,1.82434135420836,1.63903431728102,1.93432969326525,1.82422875837668,2.95849844304647,2.54026628528621,2.72054208370172,1.80069731420404,1.70712430845659,2.49813368292639,2.04266292668582,1.84808722971724,2.22962519339222,2.36653966076928,1.88198245482492,3.17822594400539,1.93517582294124,2.7368589347616,2.28722464502571,2.41944503125272,1.70096348281194,1.49222643755114,2.07883804064281,2.30925745232855,2.40779688211444,1.87030632916573,2.0533295650237,2.63313726264261,1.71522151353215,2.28054738860156,1.94670884535832,2.22576741115634,2.88244425627999,3.318078200195,1.91525883096937,3.00469726575137,2.13851598213373,1.37206560188659,1.55369672669455,1.61950663349917,2.10102624855483,2.9780387286174,2.58484084697274,2.44262636067392,2.12283171808576,2.05481505914809,2.15853025188263,2.42664558612048,2.49732514364969,2.41994967408145,2.34175514043811,1.90846566562241,1.55996100097498,2.49743242904737,1.93655022695875,3.02386242875085,2.01659944668511,2.56483444788778,2.00778210116732,2.31266235928862,1.41270635317659,2.01483071519173,1.83703164787195,2.20114580192429,2.52030243629236,1.91422090865352,1.88624020293343,2.10998663356884,2.20855678614729,1.77136596055515
Rps27,2.15127004399035,3.5871933843661,2.01721602744762,2.76257769749774,1.96703630051569,3.91059935366483,3.46934512411656,2.47322180767842,3.58920367534456,2.86431229415874,2.3124773960217,3.29495236614777,4.09767050238563,2.80709273048696,2.24779715878439,2.31832240855821,2.27695773500616,3.18462838589156,4.07730411855498,2.66855502962991,1.611846415935,1.41454341788098,1.78431572853884,1.97409714582672,2.88374707708133,4.5974935079598,2.75759727608747,3.30490646277739,3.1423258177786,2.86470030443679,2.45626628297854,2.27562420334408,2.12071248142041,2.14301763846759,2.30663575648787,1.77719609830486,1.68420878224166,2.12917806589747,3.19125195268913,3.80825094199865,2.14965924648468,2.50753452873962,2.41461867441527,3.36106074722706,2.87000118431961,2.2108257197035,2.06021846900015,1.77637182138946,1.60230315032824,2.42732147897262,1.82645233146779,2.91805944529768,2.01736564914142,1.85770327124363,2.6119269660914,2.01513946977291,2.5393864013267,3.49409800031401,1.56805735900186,2.85656552765636,2.0068640366082,2.47321969645192,2.80822225887221,2.88236821604778,2.81559848287346,2.05111947691698,2.71110593499981,1.83443085606773,2.86269849843362,3.2499187520312,2.21186844016933,3.15028616538386,2.20268573084726,2.95323489217026,2.56687326700375,1.3852140077821,2.74828481982282,3.16258129064532,1.90262464630696,2.46453255729356,2.38206189523313,1.91823018762251,1.77675441611107,1.63907769358353,1.76627840366622,1.78477124134392,2.61139517896275
Rps27a,0.949056336029516,1.27649631477089,1.13497120450925,1.44415520019834,1.61717617715461,1.06183635227983,1.19764648539498,1.39951515568317,1.07197549770291,1.22898815209798,1.51320072332731,1.39070862294864,1.12264945270839,1.29238763593507,1.20182221423005,1.46987883431231,1.50694128465472,1.54338833785527,1.09177285899424,1.27091796802206,1.35540603436979,1.37726828727465,1.37569380597269,1.49896402081407,1.44187353854066,1.07598509653381,0.851222665282861,1.61965299613183,1.3184947329514,1.38743324849029,1.30167692647865,1.55207317987553,1.51479462958601,1.34254578137288,1.27540823964594,1.28785695024316,1.35821952704634,1.32032829784703,1.26757420218701,1.20543621783517,1.063483779225,1.21202922746688,1.1776381755305,1.23755439898256,1.62646559551538,1.69798310636097,1.36203332117232,1.42353084316827,1.41049620420288,1.58058142816822,1.49648345471515,1.50871804137682,1.51140672110146,1.50132550582449,1.15768035159181,1.23051398154229,1.38370646766169,1.44302821826694,1.38316490713036,1.36340916100352,1.47888788740207,1.38423755302523,1.27067184431084,1.74629966242534,1.49526108200389,1.29185654844462,1.55495089164399,1.6563633920172,1.84004897194916,1.16997075073123,1.34265173718093,1.23840536806789,1.76794512607478,1.5632812239592,1.44858098189529,1.29961089494163,1.41077732631719,1.05952976488244,1.20011708459362,1.04583484903601,1.56793947534333,1.61019322318678,1.66678122207712,1.69599011349963,1.50849723123926,1.2999933057132,1.29656683710738
Rps28,1.54732510288066,1.08347259825161,1.22227668177919,1.13867785864811,0.929589807543227,1.71631860521956,1.04794067472061,1.21812836339253,1.23468606431853,1.12205762842356,1.06980108499096,0.843863116519731,1.24614089250631,1.18122890662667,0.88713061200024,1.00451179024432,0.824426703661396,1.19868344971756,1.21483793566928,0.898214751593306,0.7139661724635,0.843373724282549,0.84108012394865,1.03732899594382,1.2122263221161,1.12453426668172,1.37743304018499,1.69203972221594,1.58300221770468,1.12167490143235,0.986351939857527,0.970982979680588,0.917811223288038,0.977418267610381,1.07119757563425,1.02749597835284,0.758018217290271,0.737480670869514,0.870341441642491,1.1741972883321,0.998434273525608,1.03640424101819,0.857394258118644,1.72807334791158,1.09746950377008,0.943802792621962,0.998633674557017,0.839518189560774,0.652803755455312,1.0196161445103,0.91773678129413,1.37320444484597,0.908396847785298,1.11776427194442,1.06835316396899,1.22014448169783,1.09608208955224,0.809294757425672,0.976683791565517,1.23525720788267,2.06857103237884,1.71002091392485,0.951317150696433,0.999740327187743,1.48895373773222,1.37824450168417,1.20838671198117,0.987770460959548,1.55738000072018,1.46246343841404,1.09967185190752,0.917702782711664,0.840498502560139,0.596646778440719,1.69935573315935,1.09338521400778,0.916538999533737,1.88094047023512,1.60503463752561,1.44598035649327,0.630465173652038,0.630075609073089,0.735445735102069,0.77238284171843,0.75424861561963,0.859843948736639,0.529583637691746
Rps29,2.04171988080034,2.97662889158671,2.11217987991668,2.76966123005543,3.01257204489535,2.74285093555658,2.43533057131915,3.38875229957189,2.68950995405819,2.7302927044868,3.44303797468354,2.46052719237858,2.89082234072411,2.27674505812396,2.24180303302763,2.071450866888,1.96831477763389,3.27729099022966,2.82121531919575,2.33684916700831,1.2358844820808,1.28876374639913,1.46763373855007,2.35474356984254,1.78933456130803,2.74133453765383,3.48500573551101,2.08564254529826,3.08110792829422,3.15416479512901,3.4182638539507,2.03194121616555,1.90141245461708,2.34243343444557,2.24849748915358,2.14588583171383,2.04126435781774,3.81824669917926,2.0278211708696,1.94711925541851,2.09595558480262,2.70050519286225,1.78231598764043,2.72587703015686,2.55418262208361,2.85295638682986,2.51232196636407,1.99537656649227,1.70535812520629,2.01188964154671,1.8767630434858,4.47194868551811,2.01607163653774,3.10190807997426,2.31536070318362,1.99267222010992,1.96672885572139,2.88891109176289,1.68520295827923,2.48168118346468,2.36774596131179,2.37662379084253,2.83146168493336,2.44092443521163,2.43042999268348,2.16762433128591,2.4725342593867,2.59037763741433,3.17057361996327,3.54241143971401,2.21687833471105,3.53512926781133,1.96116317264032,1.58994700176661,1.93381993149568,1.35408560311284,1.39079464464131,2.59529764882441,2.68318860376622,2.19170607493634,2.44784956552726,1.63819658359003,2.15135060828923,1.80168460762952,1.5562344853924,1.82791220070959,2.79401022644266
Rps3,1.26011068539804,1.38469118745143,1.46274966303149,1.52738670775116,1.42101183053018,1.29810172989708,1.53361417679212,1.45625225658924,1.5218223583461,1.13203781063317,1.5124773960217,1.18140836312762,1.30788661240528,1.32319065730969,1.43259605586525,1.61459663460174,1.34752878811502,1.33434150246853,1.42246728290874,1.21873951772204,1.65387100709899,1.00451698121142,1.6889706132734,1.5367587012128,1.82043262186552,1.33566670430168,0.389650589027876,1.64001176284299,1.43862040288302,1.27763637271049,1.34237435869499,1.19592112169153,1.41976461797123,1.49702280642624,1.39241150265619,1.3278409566406,1.49159759588102,1.52254073985964,1.52495722680949,1.83568967183021,1.49840779988957,1.32694434205676,1.21754077226872,1.42700776255817,1.36591528167068,1.56438545078435,1.53657960812928,1.54520014600316,1.5315216195401,1.23571126164268,1.32473309299848,1.4635468425332,1.37812342292214,1.46316889413161,1.5400007146175,1.27544848086827,1.55213515754561,1.10046959078517,1.41986111895218,1.10391474970488,1.26222006517368,1.44164832711383,1.22419299218855,1.14905219423526,1.21395352748741,1.16584109371904,1.25532463040801,1.47493616449402,1.7716322782759,1.13747156321092,1.35016657899351,1.08052101835406,1.40083083760023,2.5965801139962,1.79416082205187,1,1.22294011856391,1.39769884942471,1.50258561810908,1.22771917060749,2.49444916531893,1.90422850742089,1.50525809333975,1.57728706624606,1.489402329578,1.33253497764852,2.19138056975895
Rps3a1,1.6602809706258,1.37859570166661,1.57303026589879,1.75583063273655,1.39067713775321,1.53165141351872,1.6572085088605,1.32730429998453,1.5218223583461,1.43429475755286,1.36130198915009,1.79320912260443,1.39208532135841,1.396850056249,1.74728765809507,1.51528049714821,1.51075954804489,1.58119468042521,1.65828472033633,1.24482874287205,1.07049738137091,1.02172088764511,0.429053018694453,1.56577961651897,1.81146202747394,1.75623800383877,0.374173813295461,1.5925079738503,1.70659305119202,1.23396716075261,1.27988617537068,1.61205668441179,1.31092682689106,1.73295135378047,1.14459713814379,1.5084663808895,1.65314246186091,1.66527893422148,1.4832998586625,1.15551834079418,1.42125606057168,1.85273519654821,1.20526305019542,1.48017925018622,1.55145868698433,1.46526460955008,1.70611841964075,1.71553716997202,1.57846481094363,1.61145215918713,1.2324389592275,1.30093052669618,1.31212878013432,1.60631853538465,1.59717011469611,1.61591372576129,1.51585820895522,1.4744294257861,1.4057471913284,1.69415818524072,1.16931290300215,1.59793321213281,1.4873232679131,1.52233186185406,1.81735612947716,1.6175946106598,1.93257173913811,1.66644268243516,1.07126138777862,0.97497562560936,1.12472132461612,1.41849220446023,1.91285866099894,2.06326455784807,1.32319360626325,1.21011673151751,1.14300939186039,1.75687843921961,1.33183725241487,1.61877046198618,2.00378279104191,1.7362083450014,1.87641762320434,1.74802432599434,1.83311055948062,0.0979969206280729,1.62527392257122
Rps4x,0.846885199375621,0.868606724336735,0.753584119593187,0.875701712443996,0.830496477805116,0.795698340710969,0.687602269957874,0.802056290081323,0.995405819295559,0.933859906756583,0.962025316455696,0.917145966112234,0.769014875105248,0.960250709808753,1.0219984415273,0.88817002922732,0.785607692527977,0.830256934869309,0.85492414997439,0.849763333457568,1.06597860812747,0.793864704656715,1.1237102870569,0.477832745041135,0.880912369253587,0.770576944789432,0.023670362884871,0.791729816544891,1.19201626316762,0.874631930927784,0.909443406535303,0.71980205443503,0.830903434888198,0.971800921244804,0.781959695646171,0.915215309225147,0.862815271374664,0.737480670869514,1.00126459867589,0.594183762197675,0.85698941810948,0.93016196526528,0.757126194520043,0.816254188452207,0.69085310489124,0.642130667126358,1.04656236810667,0.644847305024942,0.859647192577108,1.0663632514818,1.01870517575787,0.831150058722559,0.810051889905408,0.96289331860272,0.903991138742988,1.09398223359027,0.875829187396352,0.780748205135525,0.712753345000847,1.20920141658425,0.826804409623518,0.873463920062332,0.739913339430559,1.15554401454168,0.853173435147886,0.760848028531801,0.845588365042897,1.08856336513909,0.730978358719528,0.844978875528112,0.876731544800982,0.799289520426288,0.966090232827746,0.526649111696277,0.736013700864459,0.778210116731518,1.2575767668021,0.756378189094547,0.84398477900283,0.56384139687159,0.559195197500069,0.826099131895828,0.896968863839439,1.01304107450649,0.868818025587168,0.970671585727781,0.858290723155588
Rps5,1.18461756775933,1.17846058506504,1.18398480578361,1.36003825107581,1.34281573359399,1.19490535806425,1.0949413362114,1.16654918075065,1.04326186830015,1.08783986084775,1.05244122965642,1.27245675201528,0.914959303957339,1.28836985053838,0.917101240784032,1.25138333191453,1.35993814413308,1.12900117125532,1.07699129950533,1.23737467854348,1.60077542148857,0.91066011388986,1.41996118091736,1.60222448690347,1.11235370455646,0.926385909450152,0.637279000746527,1.02698667631823,1.2578543707263,0.986924190248041,0.957511239861693,0.851015970608083,1.36047238850218,1.13751263902932,1.30520410165476,1.2357847558651,1.26999117716501,1.03485190912335,1.0473852562672,1.25116743422112,1.37284712609771,1.16866503328202,1.10601813010293,1.38150063350714,1.14484228810548,1.03430443027064,1.32841170032406,1.08285679523056,1.44130267356145,1.48355913068021,1.41980299019115,0.96666365525341,1.3431850826227,1.26166208205417,1.04334155143459,1.07497148387543,1.14013266998342,1.08905096986911,1.34929148083329,1.34001212391922,1.04971226513208,1.3582660123661,1.0832571180113,1.20423266683978,1.12228679073914,0.909054884089558,1.16427212699354,1.20279532320925,1.28011234741277,1.20246993825154,1.2073845845545,1.05338464574699,1.50710076321128,1.67661077964068,1.21513619311695,0.996108949416342,1.53733431026444,0.884442221110555,1.11230363937945,0.873044743543106,1.65839752199775,1.44217306076729,1.31967832840745,1.17402191941201,1.07886194386099,1.57780620783529,1.36961285609934
